,Operación,Precio,Cantidad,Budget,Crypto,Ganancia/Pérdida Acumulada,Rendimiento
92,Compra,225.25,4.641785895814954,0.0,4.641785895814954,45.56227303231833,0.04556227303231833
93,Venta,225.4199981689453,4.641785895814954,1046.351368135243,0.0,46.35136813524298,0.04635136813524298
94,Compra,226.30999755859375,4.623531348253111,0.0,4.623531348253111,46.35136813524298,0.04635136813524298
95,Venta,225.1999969482422,4.623531348253111,1041.2192455167026,0.0,41.21924551670247,0.041219245516702474
96,Compra,226.50999450683594,4.596791624067958,0.0,4.596791624067958,41.21924551670247,0.041219245516702474
97,Venta,226.52000427246094,4.596791624067958,1041.2652583234865,0.0,41.265258323486364,0.04126525832348636
98,Compra,226.5998992919922,4.59517087861426,0.0,4.59517087861426,41.265258323486364,0.04126525832348636
99,Venta,227.3300018310547,4.59517087861426,1044.620204249389,0.0,44.62020424938885,0.044620204249388846
100,Compra,226.8249969482422,4.605401601692756,0.0,4.605401601692756,44.62020424938885,0.044620204249388846
101,Venta,227.8000030517578,4.605401601692756,1049.1104989201801,0.0,49.11049892018002,0.04911049892018002
102,Compra,228.52999877929688,4.590690519949462,0.0,4.590690519949462,49.11049892018002,0.04911049892018002
103,Venta,227.9149932861328,4.590690519949462,1046.2871990329952,0.0,46.28719903299509,0.046287199032995094
104,Compra,228.17999267578125,4.585359070107669,0.0,4.585359070107669,46.28719903299509,0.046287199032995094
105,Venta,228.00999450683594,4.585359070107669,1045.50769638712,0.0,45.507696387119836,0.045507696387119836
106,Compra,228.44000244140625,4.576727741260148,0.0,4.576727741260148,45.507696387119836,0.045507696387119836
107,Venta,228.36000061035156,4.576727741260148,1045.1415497875805,0.0,45.1415497875804,0.0451415497875804
108,Compra,228.6999969482422,4.569923759221168,0.0,4.569923759221168,45.1415497875804,0.0451415497875804
109,Venta,231.10000610351562,4.569923759221168,1056.109408648613,0.0,56.109408648612884,0.056109408648612885
110,Compra,230.9949951171875,4.57200125964994,0.0,4.57200125964994,56.109408648612884,0.056109408648612885
111,Venta,232.19500732421875,4.57200125964994,1061.595865970755,0.0,61.59586597075497,0.06159586597075497
112,Compra,231.55999755859375,4.584539113678863,0.0,4.584539113678863,61.59586597075497,0.06159586597075497
113,Venta,232.10000610351562,4.584539113678863,1064.0715562666703,0.0,64.0715562666702,0.0640715562666702
114,Compra,231.75999450683594,4.591265021950476,0.0,4.591265021950476,64.0715562666702,0.0640715562666702
115,Venta,232.91000366210938,4.591265021950476,1069.3515530762002,0.0,69.35155307620005,0.06935155307620004
116,Compra,228.89999389648438,4.671697604150195,0.0,4.671697604150195,69.35155307620005,0.06935155307620004
117,Venta,226.6199951171875,4.671697604150195,1058.7000882414936,0.0,58.70008824149352,0.05870008824149352
118,Compra,231.89990234375,4.565332186609379,0.0,4.565332186609379,58.70008824149352,0.05870008824149352
119,Venta,230.7100067138672,4.565332186609379,1053.267819423684,0.0,53.26781942368382,0.05326781942368382
120,Compra,231.90249633789062,4.541856323482751,0.0,4.541856323482751,53.26781942368382,0.05326781942368382
121,Venta,232.27000427246094,4.541856323482751,1054.9369876602423,0.0,54.93698766024215,0.05493698766024215
122,Compra,231.85989379882812,4.549889894177007,0.0,4.549889894177007,54.93698766024215,0.05493698766024215
123,Venta,230.57000732421875,4.549889894177007,1049.0681462247815,0.0,49.068146224781344,0.049068146224781346
124,Compra,234.79010009765625,4.468110647716588,0.0,4.468110647716588,49.068146224781344,0.049068146224781346
125,Venta,235.67999267578125,4.468110647716588,1053.0442847284257,0.0,53.04428472842562,0.05304428472842562
126,Compra,235.30799865722656,4.475174200356855,0.0,4.475174200356855,53.04428472842562,0.05304428472842562
127,Venta,234.69000244140625,4.475174200356855,1050.2786440074685,0.0,50.278644007468415,0.05027864400746841
128,Compra,234.2050018310547,4.484441561009418,0.0,4.484441561009418,50.278644007468415,0.05027864400746841
129,Venta,234.5800018310547,4.484441561009418,1051.960309592847,0.0,51.960309592846784,0.05196030959284678
130,Compra,234.4199981689453,4.487502422189699,0.0,4.487502422189699,51.960309592846784,0.05196030959284678
131,Venta,233.8300018310547,4.487502422189699,1049.3126995974797,0.0,49.312699597479536,0.04931269959747954
132,Compra,234.16000366210938,4.481178182383477,0.0,4.481178182383477,49.312699597479536,0.04931269959747954
133,Venta,232.94790649414062,4.481178182383477,1043.8810762134492,0.0,43.88107621344909,0.04388107621344909
134,Compra,233.5449981689453,4.469721400148809,0.0,4.469721400148809,43.88107621344909,0.04388107621344909
135,Venta,234.38999938964844,4.469721400148809,1047.6579962527778,0.0,47.65799625277771,0.04765799625277771
136,Compra,234.55990600585938,4.46648369745939,0.0,4.46648369745939,47.65799625277771,0.04765799625277771
137,Venta,234.80999755859375,4.46648369745939,1048.775026095938,0.0,48.77502609593796,0.04877502609593796
138,Compra,226.60890197753906,4.628128096220554,0.0,4.628128096220554,48.77502609593796,0.04877502609593796
139,Venta,225.639892578125,4.628128096220554,1044.290326469008,0.0,44.29032646900794,0.044290326469007935
140,Compra,224.72000122070312,4.647073339250228,0.0,4.647073339250228,44.29032646900794,0.044290326469007935
141,Venta,224.5399932861328,4.647073339250228,1043.453816395413,0.0,43.4538163954129,0.0434538163954129
142,Compra,225.07470703125,4.6360332094113845,0.0,4.6360332094113845,43.4538163954129,0.0434538163954129
143,Venta,225.00999450683594,4.6360332094113845,1043.1538069831647,0.0,43.1538069831646,0.0431538069831646
144,Compra,218.35000610351562,4.777438872562363,0.0,4.777438872562363,43.1538069831646,0.0431538069831646
145,Venta,218.58999633789062,4.777438872562363,1044.300345657903,0.0,44.300345657902994,0.044300345657902994
146,Compra,219.07000732421875,4.766970880282858,0.0,4.766970880282858,44.300345657902994,0.044300345657902994
147,Venta,217.2899932861328,4.766970880282858,1035.8150705718529,0.0,35.81507057185274,0.03581507057185274
148,Compra,218.7899932861328,4.734289055063032,0.0,4.734289055063032,35.81507057185274,0.03581507057185274
149,Venta,222.8300018310547,4.734289055063032,1054.9416388084376,0.0,54.94163880843746,0.05494163880843746
150,Compra,223.15499877929688,4.727394163604591,0.0,4.727394163604591,54.94163880843746,0.05494163880843746
151,Venta,222.3699951171875,4.727394163604591,1051.2306170777736,0.0,51.230617077773445,0.05123061707777345
152,Compra,222.60000610351562,4.722509381194357,0.0,4.722509381194357,51.230617077773445,0.05123061707777345
153,Venta,222.92999267578125,4.722509381194357,1052.7889817609662,0.0,52.78898176096607,0.05278898176096607
154,Compra,221.610107421875,4.750636123995877,0.0,4.750636123995877,52.78898176096607,0.05278898176096607
155,Venta,221.99000549316406,4.750636123995877,1054.5937392618682,0.0,54.59373926186811,0.054593739261868106
156,Compra,221.27999877929688,4.7658791805838385,0.0,4.7658791805838385,54.59373926186811,0.054593739261868106
157,Venta,220.5399932861328,4.7658791805838385,1051.06696248848,0.0,51.06696248847982,0.05106696248847982
158,Compra,219.32000732421875,4.792389783822583,0.0,4.792389783822583,51.06696248847982,0.05106696248847982
159,Venta,218.14999389648438,4.792389783822583,1045.4598020904705,0.0,45.45980209047036,0.04545980209047036
160,Compra,222.8300018310547,4.691737169589567,0.0,4.691737169589567,45.45980209047036,0.04545980209047036
161,Venta,224.6199951171875,4.691737169589567,1053.8579801243357,0.0,53.85798012433554,0.05385798012433554
162,Compra,224.63999938964844,4.691319368713007,0.0,4.691319368713007,53.85798012433554,0.05385798012433554
163,Venta,223.43499755859375,4.691319368713007,1048.2049316949742,0.0,48.20493169497411,0.048204931694974106
164,Compra,222.6199951171875,4.708494091661432,0.0,4.708494091661432,48.20493169497411,0.048204931694974106
165,Venta,219.8000030517578,4.708494091661432,1034.9270157163664,0.0,34.92701571636633,0.034927015716366326
166,Compra,212.2100067138672,4.876900160093806,0.0,4.876900160093806,34.92701571636633,0.034927015716366326
167,Venta,213.25,4.876900160093806,1039.998959140004,0.0,39.998959140003876,0.03999895914000388
168,Compra,213.89759826660156,4.862134813892353,0.0,4.862134813892353,39.998959140003876,0.03999895914000388
169,Venta,212.97999572753906,4.862134813892353,1035.5374518895123,0.0,35.537451889512226,0.035537451889512225
